timestamp,Level,soc,RawLevel,Voltage_mV,InstantAmperage_mA,P_mW,P_load_mW,Temperature_C,IsCharging,AppleRawMaxCapacity,DesignCapacity,CycleCount,screen_on,state,brightness_pct,cell_linkquality,gps_on,gps_avgPower_mW,activeInterval,measuredInterval,cell_down_Bps,cell_up_Bps,wifi_down_Bps,wifi_up_Bps,t_seconds
1769490361.613412,69.0,0.69,68.19444444444444,4197,891,-3739.527,0.0,18.89,1,2880,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,73.0,16.451139137487356,11.09239901860186,46509.57833009869,2788.430550466431,46930.785572052
1769490380.79027,69.0,0.69,68.36805555555556,4198,881,-3698.438,0.0,18.79,1,2880,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,73.0,16.451139137487356,11.09239901860186,46509.57833009869,2788.430550466431,46949.962430001
1769490400.789552,69.0,0.69,68.50694444444444,4198,867,-3639.666,0.0,18.79,1,2880,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,73.0,16.451139137487356,11.09239901860186,46509.57833009869,2788.430550466431,46969.961712122
1769490420.790598,69.0,0.69,68.68055555555556,4198,847,-3555.706,0.0,18.69,1,2880,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,73.0,16.451139137487356,11.09239901860186,46509.57833009869,2788.430550466431,46989.962758065
1769490440.792468,69.0,0.69,68.85416666666667,4199,846,-3552.354,0.0,18.69,1,2880,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,73.0,16.451139137487356,11.09239901860186,46509.57833009869,2788.430550466431,47009.96462822
1769490460.788806,69.0,0.69,68.99305555555556,4201,846,-3554.046,0.0,18.69,1,2880,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,73.0,16.451139137487356,11.09239901860186,46509.57833009869,2788.430550466431,47029.960966111
1769490479.609363,70.0,0.7,69.16666666666667,4203,846,-3555.738,0.0,18.69,1,2880,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,73.0,16.451139137487356,11.09239901860186,46509.57833009869,2788.430550466431,47048.781523228
1769490498.792274,70.0,0.7,69.30555555555556,4205,847,-3561.635,0.0,18.59,1,2880,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,73.0,16.451139137487356,11.09239901860186,46509.57833009869,2788.430550466431,47067.964434147
1769490518.79186,70.0,0.7,69.47916666666667,4207,847,-3563.329,0.0,18.59,1,2880,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,73.0,16.451139137487356,11.09239901860186,46509.57833009869,2788.430550466431,47087.964020253
1769490538.792162,70.0,0.7,69.65277777777777,4209,845,-3556.605,0.0,18.59,1,2880,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,73.0,16.451139137487356,11.09239901860186,46509.57833009869,2788.430550466431,47107.964322091
1769490558.791338,70.0,0.7,69.81590830149358,4211,847,-3566.717,0.0,18.59,1,2879,3254,600,0.0,0.0,0.0,50,1,100.0,17.0,299.0,16.451139137487356,11.09239901860186,46509.57833009869,2788.430550466431,47127.963498116
1769490578.7918668,70.0,0.7,69.98957971517888,4213,846,-3564.198,0.0,18.59,1,2879,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,8.0,0.0,0.0,138.24821899070423,48.72305436450625,47147.964026928
1769490598.793427,70.0,0.7,70.16325112886419,4215,847,-3570.105,0.0,18.59,1,2879,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,8.0,0.0,0.0,138.24821899070423,48.72305436450625,47167.96558714
1769490618.794711,71.0,0.71,70.30218825981244,4217,847,-3571.799,0.0,18.5,1,2879,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,8.0,0.0,0.0,138.24821899070423,48.72305436450625,47187.966871262
1769490699.469099,71.0,0.71,70.9621396318166,4225,850,-3591.25,0.0,18.5,1,2879,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,8.0,0.0,0.0,138.24821899070423,48.72305436450625,47268.641259194
1769490718.801932,71.0,0.71,71.13581104550191,4226,847,-3579.422,0.0,18.5,1,2879,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,8.0,0.0,0.0,138.24821899070423,48.72305436450625,47287.974092007
1769490723.614889,72.0,0.72,71.17054532823897,4227,848,-3584.496,0.0,18.5,1,2879,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,8.0,0.0,0.0,138.24821899070423,48.72305436450625,47292.787049055
1769490732.0162868,72.0,0.72,71.2400138937131,4227,847,-3580.269,0.0,18.5,1,2879,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,8.0,0.0,0.0,138.24821899070423,48.72305436450625,47301.188446998
1769490791.36027,72.0,0.72,71.6915595692949,4233,847,-3585.351,0.0,18.39,1,2879,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,8.0,0.0,0.0,138.24821899070423,48.72305436450625,47360.532430172
1769490810.634988,72.0,0.72,71.86523098298021,4235,847,-3587.045,0.0,18.39,1,2879,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,8.0,0.0,0.0,138.24821899070423,48.72305436450625,47379.807148219
1769490872.520248,73.0,0.73,72.35151094129907,4241,847,-3592.127,0.0,18.39,1,2879,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,8.0,0.0,0.0,138.24821899070423,48.72305436450625,47441.692408084
1769490890.198567,73.0,0.73,72.52518235498437,4243,848,-3598.064,0.0,18.39,1,2879,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,0.0,1.7785294660944015,28.1058652903592,3071.4252155403387,404.835264632848,47459.370727063
1769490932.09281,73.0,0.73,72.83779089961793,4247,848,-3601.456,0.0,18.39,1,2879,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,0.0,1.7785294660944015,28.1058652903592,3071.4252155403387,404.835264632848,47501.264970065
1769491066.366137,74.0,0.74,73.97498262682419,4261,848,-3613.328,0.0,18.19,1,2878,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,0.0,1.7785294660944015,28.1058652903592,3071.4252155403387,404.835264632848,47635.538297177
1769491094.367199,75.0,0.75,74.18346073662265,4264,848,-3615.872,0.0,18.09,1,2878,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,0.0,1.7785294660944015,28.1058652903592,3071.4252155403387,404.835264632848,47663.539359093
1769491186.362687,75.0,0.75,74.97393117831074,4273,847,-3619.231,0.0,18.0,1,2877,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,0.0,1.7785294660944015,28.1058652903592,3071.4252155403387,404.835264632848,47755.53484726
1769491238.092563,76.0,0.76,75.3910323253389,4279,848,-3628.592,0.0,17.89,1,2877,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,0.0,0.0,0.0,265.3827874521498,51.2698451114257,47807.264723063
1769491256.8313649,76.0,0.76,75.53006604101495,4281,848,-3630.288,0.0,17.89,1,2877,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,0.0,0.0,0.0,265.3827874521498,51.2698451114257,47826.003525019
1769491283.5336108,76.0,0.76,75.73861661452902,4283,848,-3631.984,0.0,17.89,1,2877,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,0.0,0.0,0.0,265.3827874521498,51.2698451114257,47852.70577097
1769491300.8243947,76.0,0.76,75.91240875912409,4285,847,-3629.395,0.0,17.89,1,2877,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,0.0,0.0,0.0,265.3827874521498,51.2698451114257,47869.996554852
1769491320.814143,76.0,0.76,76.05144247480014,4287,848,-3635.376,0.0,17.89,1,2877,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,0.0,0.0,0.0,265.3827874521498,51.2698451114257,47889.986303091
1769491394.367024,77.0,0.77,76.64233576642336,4294,847,-3637.018,0.0,17.89,1,2877,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,0.0,0.0,0.0,265.3827874521498,51.2698451114257,47963.539184094
1769491542.376173,78.0,0.78,77.85888077858881,4309,848,-3654.032,0.0,17.79,1,2877,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,0.0,0.0,0.0,265.3827874521498,51.2698451114257,48111.548333168
1769491557.971332,78.0,0.78,77.99791449426486,4311,847,-3651.417,0.0,17.79,1,2877,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,0.0,0.0,0.0,182.5879671821428,151.6004825049937,48127.143492222
1769491571.6064367,79.0,0.79,78.10218978102189,4312,847,-3652.264,0.0,17.79,1,2877,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,0.0,0.0,0.0,182.5879671821428,151.6004825049937,48140.778596878
1769491590.815081,79.0,0.79,78.27598192561696,4314,849,-3662.586,0.0,17.79,1,2877,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,0.0,0.0,0.0,182.5879671821428,151.6004825049937,48159.98724103
1769491610.8126378,79.0,0.79,78.41501564129301,4316,848,-3659.968,0.0,17.89,1,2877,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,0.0,0.0,0.0,182.5879671821428,151.6004825049937,48179.984797955
1769491630.818332,79.0,0.79,78.58880778588808,4317,848,-3660.816,0.0,18.0,1,2877,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,0.0,0.0,0.0,182.5879671821428,151.6004825049937,48199.990492106
1769491661.185155,79.0,0.79,78.83211678832117,4320,848,-3663.36,0.0,18.09,1,2877,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,0.0,0.0,0.0,182.5879671821428,151.6004825049937,48230.357315064
1769491671.834002,79.0,0.79,78.9016336461592,4321,848,-3664.208,0.0,18.0,1,2877,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,0.0,0.0,0.0,182.5879671821428,151.6004825049937,48241.006162167
1769491696.3637938,79.0,0.79,79.08269631688673,4323,848,-3665.904,0.0,18.09,1,2878,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,0.0,0.0,0.0,182.5879671821428,151.6004825049937,48265.535953999
1769491715.8798635,80.0,0.8,79.25642807505211,4324,848,-3666.752,0.0,18.0,1,2878,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,0.0,0.0,0.0,182.5879671821428,151.6004825049937,48285.052023888
1769491740.033256,80.0,0.8,79.4577685088634,4327,848,-3669.296,0.0,18.0,1,2877,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,0.0,0.0,0.0,182.5879671821428,151.6004825049937,48309.205416203
1769491855.383584,81.0,0.81,80.39624608967675,4339,848,-3679.472,0.0,17.89,1,2877,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,0.0,0.0,0.0,182.5879671821428,151.6004825049937,48424.555744172
1769491874.823967,81.0,0.81,80.5700382342718,4341,848,-3681.168,0.0,17.89,1,2877,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,0.0,0.0,0.0,11509.72783810195,1927.1883998444664,48443.996127129
1769491879.6179748,81.0,0.81,80.60479666319083,4342,848,-3682.016,0.0,17.89,1,2877,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,0.0,0.0,0.0,11509.72783810195,1927.1883998444664,48448.790134907
1769491962.5530238,82.0,0.82,81.26520681265207,4351,848,-3689.648,0.0,17.79,1,2877,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,0.0,0.0,0.0,11509.72783810195,1927.1883998444664,48531.725183964
1769491997.3436089,82.0,0.82,81.57162726008345,4354,849,-3696.546,0.0,17.79,1,2876,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,0.0,0.0,0.0,11509.72783810195,1927.1883998444664,48566.515769005
1769492061.57087,82.0,0.82,82.09318497913769,4361,849,-3702.489,0.0,17.69,1,2876,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,0.0,0.0,0.0,11509.72783810195,1927.1883998444664,48630.743030072
1769492063.612306,83.0,0.83,82.12795549374131,4361,843,-3676.323,0.0,17.69,1,2876,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,0.0,0.0,0.0,11509.72783810195,1927.1883998444664,48632.784466029
1769492086.3531108,83.0,0.83,82.30180806675939,4364,850,-3709.4,0.0,17.69,1,2876,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,0.0,0.0,0.0,11509.72783810195,1927.1883998444664,48655.525270939
1769492182.373049,83.0,0.83,83.10152990264255,4374,849,-3713.526,0.0,17.59,1,2876,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,0.0,0.0,0.0,11509.72783810195,1927.1883998444664,48751.54520917
1769492183.619888,84.0,0.84,83.10152990264255,4374,850,-3717.9,0.0,17.69,1,2876,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,0.0,0.0,0.0,70.72927197474067,58.541952010225536,48752.792048216
1769492223.364122,84.0,0.84,83.41446453407511,4378,850,-3721.3,0.0,17.59,1,2876,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,0.0,0.0,0.0,70.72927197474067,58.541952010225536,48792.536282063
1769492242.8256698,84.0,0.84,83.58831710709319,4380,849,-3718.62,0.0,17.59,1,2876,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,0.0,0.0,0.0,70.72927197474067,58.541952010225536,48811.997829914
1769492297.359279,84.0,0.84,84.04033379694019,4386,848,-3719.328,0.0,17.59,1,2876,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,0.0,0.0,0.0,70.72927197474067,58.541952010225536,48866.531439066
1769492366.368306,85.0,0.85,84.59666203059805,4393,849,-3729.657,0.0,17.5,1,2876,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,0.0,0.0,0.0,70.72927197474067,58.541952010225536,48935.540466071
1769492455.7256608,86.0,0.86,85.35652173913043,4403,848,-3733.744,0.0,17.39,1,2875,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,0.0,0.0,0.0,70.72927197474067,58.541952010225536,49024.89782095
1769492463.4882529,86.0,0.86,85.3913043478261,4393,839,-3685.727,0.0,17.39,1,2875,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,0.0,0.0,0.0,70.72927197474067,58.541952010225536,49032.660413027
1769492464.539844,86.0,0.86,85.3913043478261,4393,841,-3694.513,0.0,17.39,0,2875,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,0.0,0.0,0.0,70.72927197474067,58.541952010225536,49033.712004185
1769492483.850684,86.0,0.86,85.38622129436325,4287,-65,278.655,278.655,16.59,0,2874,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,0.0,0.0,0.0,70.72927197474067,58.541952010225536,49053.022844077
1769492490.722847,86.0,0.86,85.38622129436325,4282,-70,299.74,299.74,16.59,0,2874,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,1.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49059.895007134
1769492507.488571,86.0,0.86,85.38622129436325,4280,-23,98.44,98.44,16.5,0,2874,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,1.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49076.660731078
1769492535.8391235,86.0,0.86,85.38113470240167,4270,-42,179.34,179.34,16.5,0,2873,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,1.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49105.011283875
1769492552.944346,86.0,0.86,85.3115210581274,4243,-208,882.544,882.544,16.5,0,2873,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,1.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49122.1165061
1769492572.922205,86.0,0.86,84.92763854571126,4196,-510,2139.96,2139.96,16.89,0,2833,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,1.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49142.09436512
1769492592.7217088,86.0,0.86,84.821743734557,4196,-489,2051.844,2051.844,16.89,0,2833,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,1.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49161.893868924
1769492612.724584,86.0,0.86,84.71584892340276,4182,-520,2174.64,2174.64,17.09,0,2833,3254,600,1.0,5.0,0.0,50,0,0.0,0.0,1.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49181.896744252
1769492640.352036,86.0,0.86,84.73629060426127,4243,-9,38.187,38.187,17.29,0,2863,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,1.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49209.524196148
1769492739.3573952,86.0,0.86,84.78941872607031,4250,-6,25.5,25.5,17.0,0,2873,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,1.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49308.529555321
1769492763.172064,86.0,0.86,84.78941872607031,4250,-5,21.25,21.25,16.89,0,2873,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,1.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49332.344224215
1769492789.417632,86.0,0.86,84.75461190393317,4246,-26,110.396,110.396,16.79,0,2873,3254,600,0.0,0.0,0.0,50,0,0.0,0.0,1.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49358.589792252
1769492808.722217,86.0,0.86,84.19182948490231,4161,-553,2301.033,2301.033,17.59,0,2815,3254,600,1.0,5.0,100.0,50,1,400.0,69.0,305.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49377.894377232
1769492828.723411,86.0,0.86,84.16401555319901,4203,-172,722.916,722.916,17.29,0,2829,3254,600,1.0,5.0,100.0,50,1,400.0,69.0,305.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49397.895571232
1769492848.770595,86.0,0.86,83.205268935236,3938,-2651,10439.638,10439.638,19.5,0,2733,3254,600,1.0,5.0,100.0,50,1,400.0,69.0,305.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49417.942755223
1769492868.7315168,86.0,0.86,83.39285714285714,4157,-386,1604.602,1604.602,18.39,0,2800,3254,600,1.0,5.0,100.0,50,1,400.0,69.0,305.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49437.903676987
1769492888.723089,86.0,0.86,82.88190682556879,4089,-870,3557.43,3557.43,19.5,0,2769,3254,600,1.0,5.0,100.0,100,1,400.0,69.0,305.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49457.895249129
1769492908.7245378,86.0,0.86,82.75367515238436,4155,-275,1142.625,1142.625,19.69,0,2789,3254,600,0.0,0.0,100.0,100,1,400.0,69.0,305.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49477.896697998
1769492928.727779,86.0,0.86,83.04728546409807,4172,-239,997.108,997.108,19.19,0,2855,3254,600,0.0,0.0,100.0,100,1,400.0,69.0,305.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49497.899939061
1769492948.730482,86.0,0.86,82.74647887323944,4155,-419,1740.945,1740.945,19.69,0,2840,3254,600,1.0,5.0,97.13024497032166,100,1,400.0,69.0,305.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49517.90264225
1769492968.724977,86.0,0.86,82.24365844944623,4055,-1084,4395.62,4395.62,20.79,0,2799,3254,600,1.0,5.0,97.13024497032166,100,1,400.0,69.0,305.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49537.897137165
1769492988.630621,86.0,0.86,82.3425958494548,4172,-153,638.316,638.316,20.39,0,2843,3254,600,0.0,0.0,97.13024497032166,100,1,400.0,69.0,305.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49557.802781105
1769493008.634185,86.0,0.86,82.50434782608696,4182,-147,614.754,614.754,20.19,0,2875,3254,600,0.0,0.0,97.13024497032166,100,1,400.0,69.0,305.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49577.806345225
1769493028.6356,86.0,0.86,82.51821019771072,4186,-160,669.76,669.76,20.39,0,2883,3254,600,0.0,0.0,97.13024497032166,100,1,400.0,69.0,305.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49597.807760239
1769493048.635244,86.0,0.86,82.45492371705964,4188,-166,695.208,695.208,20.59,0,2884,3254,600,0.0,0.0,97.13024497032166,100,1,400.0,69.0,305.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49617.807404042
1769493068.637069,86.0,0.86,82.39168110918544,4037,-2423,9781.651,9781.651,20.79,0,2885,3254,600,0.0,0.0,97.13024497032166,100,1,400.0,69.0,305.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49637.809229136
1769493088.63883,86.0,0.86,82.35701906412478,4190,-159,666.21,666.21,21.0,0,2885,3254,600,0.0,0.0,97.13024497032166,100,1,400.0,69.0,305.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49657.810990096
1769493108.6342669,86.0,0.86,82.2938322938323,4192,-153,641.376,641.376,21.19,0,2886,3254,600,0.0,0.0,97.13024497032166,100,1,400.0,57.0,300.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49677.806427002
1769493128.633501,86.0,0.86,82.23068929684794,4170,-507,2114.19,2114.19,21.39,0,2887,3254,600,0.0,0.0,97.13024497032166,100,1,400.0,57.0,300.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49697.805661202
1769493148.637692,86.0,0.86,82.19605126428819,4193,-153,641.529,641.529,21.59,0,2887,3254,600,0.0,0.0,97.13024497032166,100,1,400.0,57.0,300.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49717.809852124
1769493168.633194,86.0,0.86,82.23525353570197,4193,-156,654.108,654.108,21.79,0,2899,3254,600,0.0,0.0,97.13024497032166,100,1,400.0,57.0,300.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49737.805354119
1769493188.625125,86.0,0.86,82.20075888237324,4173,-431,1798.563,1798.563,21.89,0,2899,3254,600,0.0,0.0,97.13024497032166,100,1,400.0,57.0,300.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49757.79728508
1769493208.62713,86.0,0.86,82.13793103448276,4190,-171,716.49,716.49,22.0,0,2900,3254,600,0.0,0.0,97.13024497032166,100,1,400.0,57.0,300.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49777.799290181
1769493228.634669,86.0,0.86,82.10344827586206,4194,-126,528.444,528.444,22.19,0,2900,3254,600,0.0,0.0,97.13024497032166,100,1,400.0,57.0,300.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49797.806829214
1769493248.631354,86.0,0.86,82.04067562909341,4191,-159,666.369,666.369,22.29,0,2901,3254,600,0.0,0.0,97.13024497032166,100,1,400.0,57.0,300.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49817.803514004
1769493268.631367,86.0,0.86,82.00620475698035,4193,-142,595.406,595.406,22.39,0,2901,3254,600,0.0,0.0,97.13024497032166,100,1,400.0,57.0,300.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49837.803527117
1769493288.631741,86.0,0.86,81.97173388486729,4194,-139,582.966,582.966,22.5,0,2901,3254,600,0.0,0.0,97.13024497032166,100,1,400.0,57.0,300.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49857.803901196
1769493308.632449,86.0,0.86,81.9434872501723,4193,-149,624.757,624.757,22.59,0,2902,3254,600,0.0,0.0,97.13024497032166,100,1,400.0,57.0,300.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49877.804609061
1769493328.63439,86.0,0.86,81.90902825637491,4192,-150,628.8,628.8,22.69,0,2902,3254,600,0.0,0.0,97.13024497032166,100,1,400.0,57.0,300.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49897.806550026
1769493348.6346788,86.0,0.86,81.87456926257754,4194,-120,503.28,503.28,22.79,0,2902,3254,600,0.0,0.0,97.13024497032166,100,1,400.0,57.0,300.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49917.80683899
1769493368.633653,86.0,0.86,81.81191870478816,4193,-132,553.476,553.476,23.0,0,2903,3254,600,0.0,0.0,97.13024497032166,50,1,400.0,57.0,300.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49937.805813074
1769493388.657949,86.0,0.86,81.77747158112298,4190,-146,611.74,611.74,23.09,0,2903,3254,600,0.0,0.0,97.13024497032166,50,1,400.0,57.0,300.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49957.83010912
1769493408.632885,86.0,0.86,81.7430244574578,4188,-188,787.344,787.344,23.19,0,2903,3254,600,0.0,0.0,97.13024497032166,100,1,0.0,6.0,300.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49977.805045128
1769493428.6308951,86.0,0.86,81.70857733379263,4188,-164,686.832,686.832,23.29,0,2903,3254,600,0.0,0.0,97.13024497032166,100,1,0.0,6.0,300.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,49997.803055287
1769493448.631083,86.0,0.86,81.64600550964187,4191,-126,528.066,528.066,23.39,0,2904,3254,600,0.0,0.0,97.13024497032166,100,1,0.0,6.0,300.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,50017.803243161
1769493468.625268,86.0,0.86,81.61157024793388,4185,-208,870.48,870.48,23.39,0,2904,3254,600,0.0,0.0,97.13024497032166,100,1,0.0,6.0,300.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,50037.797428131
1769493488.629304,86.0,0.86,81.5771349862259,4189,-135,565.515,565.515,23.5,0,2904,3254,600,0.0,0.0,97.13024497032166,100,1,0.0,6.0,300.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,50057.801464081
1769493508.6232555,86.0,0.86,81.5426997245179,4188,-157,657.516,657.516,23.59,0,2904,3254,600,0.0,0.0,97.13024497032166,100,1,0.0,6.0,300.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,50077.795415879
1769493528.6305408,86.0,0.86,81.4802065404475,4187,-157,657.359,657.359,23.69,0,2905,3254,600,0.0,0.0,97.13024497032166,100,1,0.0,6.0,300.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,50097.802700997
1769493548.627327,86.0,0.86,81.44578313253012,4189,-133,557.137,557.137,23.69,0,2905,3254,600,0.0,0.0,97.13024497032166,100,1,0.0,6.0,300.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,50117.799487114
1769493568.6245508,86.0,0.86,81.41135972461274,4185,-184,770.04,770.04,23.79,0,2905,3254,600,0.0,0.0,97.13024497032166,100,1,0.0,6.0,300.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,50137.796710968
1769493588.641571,86.0,0.86,81.37693631669535,4188,-141,590.508,590.508,23.89,0,2905,3254,600,0.0,0.0,97.13024497032166,100,1,0.0,6.0,300.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,50157.813731194
1769493608.62778,86.0,0.86,81.34251290877796,4193,-64,268.352,268.352,23.89,0,2905,3254,600,0.0,0.0,97.13024497032166,100,1,0.0,6.0,300.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,50177.79994011
1769493628.6407268,86.0,0.86,81.31452167928424,4186,-178,745.108,745.108,24.0,0,2906,3254,600,0.0,0.0,97.13024497032166,100,1,0.0,6.0,300.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,50197.812886954
1769493648.627112,86.0,0.86,81.28011011699931,4181,-276,1153.956,1153.956,24.09,0,2906,3254,600,0.0,0.0,97.13024497032166,100,1,0.0,6.0,300.0,0.3184374380995909,0.6103384230242159,2493.8326244158598,960.9611766512876,50217.799272061
